Melanin,Haemoglobin,Thickness_cm,BloodOxygenation,MelaninTypeRatio
2.379165886275801389e-01,8.895345047899608226e-02,1.188312632181686562e-02,9.091718294434167902e-01,7.998684494257988220e-01
9.183693309095758428e-02,9.493548688369655986e-02,1.892018008154205261e-02,9.641271462336641340e-01,6.865709822691608011e-01
3.525443741286494181e-01,7.544405193848845170e-02,1.820997007565184830e-02,9.909461279765188202e-01,7.209315002837927144e-01
2.148994164702222320e-01,1.176905645137994588e-01,2.042423741239683677e-02,9.555201925399983143e-01,7.865249546960763061e-01
1.553357411615674186e-02,1.830536273918237922e-01,1.231858328534971014e-02,9.362121498283475507e-01,6.654619462289894649e-01
2.940134163166200354e-01,6.607083374575753454e-02,6.044729969962654888e-03,9.793577620096194369e-01,7.892374846334292426e-01
4.087628997453608970e-01,1.162727175461184120e-01,8.420784822250219903e-03,9.712725424371593252e-01,7.232233391842665116e-01
3.567055603583268453e-01,1.756150426229212413e-01,1.733107375347518395e-02,9.117692560921936140e-01,7.839561182858002519e-01
1.199180021503215704e-01,1.548260836251742489e-01,2.050200373794706932e-02,9.665701536876636357e-01,7.432057116240320394e-01
2.387646143640313745e-02,9.105919696293703763e-03,2.012097269071191907e-02,9.664655846084879709e-01,7.507153320534617480e-01
4.044107559788794326e-01,1.886153620614048065e-01,1.667363170230061475e-02,9.751921167359698384e-01,7.659478627141990126e-01
4.029999089733918849e-01,1.028273394746393246e-02,6.695162914297850265e-03,9.316306865140256965e-01,6.600704137976252106e-01
2.294061721568209644e-01,1.181629364004915944e-01,5.345772543716249478e-03,9.401277981640796533e-01,7.441652508559459811e-01
2.765541696070885624e-01,1.154953704427178068e-01,2.064283514644145445e-02,9.960038056535811535e-01,7.885905867157788629e-01
1.994554260449367400e-01,1.574916559097609137e-01,1.598752868379725578e-02,9.573456920777793089e-01,7.934185585939935725e-01
1.810793424853674727e-01,3.054016731794655798e-02,2.065424205463015778e-02,9.508504977098144462e-01,7.952482166005029329e-01
5.224337901341245122e-02,3.669470802047805624e-02,8.255769229587777217e-03,9.986849692202097728e-01,7.468749318901906076e-01
4.250699339691019207e-02,1.506692796149337599e-01,1.314846341542287231e-02,9.229557631896055936e-01,7.449930272187297309e-01
1.008420909240844293e-01,3.075144572991339587e-02,2.338338574155946273e-02,9.397936910058819482e-01,7.328697600165940962e-01
3.599188802084075101e-01,9.441958028606227404e-02,8.431959824943314336e-03,9.759883561595789070e-01,7.411330038727533820e-01
6.356205701560671550e-02,1.465979699519754653e-01,6.230538076250886556e-03,9.713100581286044921e-01,7.418176895574741803e-01
9.825372167141090129e-02,1.305971438277535590e-01,1.806934767563496760e-02,9.966700643075881993e-01,6.563612402782533772e-01
2.363554314492270214e-01,4.291023303650594312e-02,1.689072681243512786e-02,9.654300340803084746e-01,6.633306928900131183e-01
9.329129255557971900e-02,6.148809147853102897e-02,2.404061011715466836e-02,9.313094973248685626e-01,7.429124857646374203e-01
7.101566774393067161e-02,1.938260057449671669e-01,2.312936842109751881e-02,9.397651967054675426e-01,6.971324645057728198e-01
2.426626676884257872e-01,9.028545341082190590e-02,1.998860780441142140e-02,9.089712924016789541e-01,6.952138227514851332e-01
1.589120132575480293e-01,9.847037810839728150e-03,5.383144757565043979e-03,9.923720258322079601e-01,6.790160958972455418e-01
2.696223336255612613e-01,4.469739499380019632e-02,1.460773936813120413e-02,9.128668022746192490e-01,7.701604954151133331e-01
3.923360910353221320e-01,6.914458284270570687e-02,2.292203873074077913e-02,9.545703724076447516e-01,7.946492755580945033e-01
6.577605338564401771e-02,1.998983914546225982e-01,1.367302176228954447e-02,9.401395124617467625e-01,7.441637004794954269e-01
3.928630400598044359e-01,6.123561794790680773e-02,2.424291439225989553e-02,9.134223613032738109e-01,7.918129843409633661e-01
3.881681960244320884e-01,6.252773907726450094e-03,1.804975961287965183e-02,9.292992253624797749e-01,7.825826234765581590e-01
3.566785732511023044e-01,1.030713939335118623e-01,7.189142550855882538e-03,9.633569015904125399e-01,6.826890467649546768e-01
2.718216585243105610e-01,1.763747160982143819e-02,1.518544150373367027e-02,9.031251491110865448e-01,6.730288851765307001e-01
2.670429160527198476e-01,5.553945214044864881e-02,1.891234271290295407e-02,9.965989533351292673e-01,6.817380178292919979e-01
2.752222311127591747e-01,1.984842520426939039e-01,6.307379444792413949e-03,9.909095617970050673e-01,6.644314075798362085e-01
2.972225914724418439e-01,1.412230652671007392e-01,1.189299064141534877e-02,9.084601446326503460e-01,7.374318750480438611e-01
8.070864055751358901e-03,1.108265922729120140e-02,1.934162126107972710e-02,9.868353548353889781e-01,6.923975064256344680e-01
4.120217164599186965e-01,9.028865699976740267e-02,8.141427246140682181e-03,9.328571218548247224e-01,7.869375042127144670e-01
2.522240136687337042e-01,3.515586501314101053e-02,1.196679796541045074e-02,9.067504448525773864e-01,7.420111659840853413e-01
3.362488451036388937e-01,2.546598662402213553e-02,1.879820644934468085e-02,9.306112834291895286e-01,7.039415833653097643e-01
1.628539089573247944e-01,1.178260172564116054e-01,2.051081803728227806e-02,9.808887494217285452e-01,7.976960947946573066e-01
6.318404769876465217e-03,1.016255220384029295e-01,1.537023587650841044e-02,9.665831452167922277e-01,7.929791743837806273e-01
2.196761690869944439e-01,1.488304502787861361e-01,2.413715055400019599e-02,9.238559600670388505e-01,7.667922852963801050e-01
2.185845611865335214e-01,1.785689394181400880e-01,2.350661717597992903e-02,9.719176476570241530e-01,7.687525513159452206e-01
1.884684046856128226e-01,5.008968962890072985e-02,1.446874107815570437e-02,9.707821114510539751e-01,7.965905197286735628e-01
1.467386162355309165e-01,1.846754053444240318e-01,8.205488202226447758e-03,9.742861363506943873e-01,7.400684333959940409e-01
1.081753916703707546e-01,1.040803627382650004e-01,2.045863127767916928e-02,9.540656667663739432e-01,7.820029773997781986e-01
2.273167511592914247e-01,5.250814871883831975e-02,9.862791507862879448e-03,9.818945652120703027e-01,6.597241583449986457e-01
1.619943219285089608e-01,1.693113817824192513e-01,2.185642619998210204e-02,9.641362217956913616e-01,7.331093779181483416e-01
4.171007778283679079e-01,8.070453687775477197e-03,1.674288682310196702e-02,9.125399209744392559e-01,7.253774509202487453e-01
7.518581503201358929e-02,1.123423661171191607e-01,1.288186012795493329e-02,9.810255987755335250e-01,6.556585793331273226e-01
1.381365285120203235e-01,1.446026854709633602e-01,1.612766717165088279e-02,9.323768105044466514e-01,6.630427977986199650e-01
1.271090420266409726e-01,5.671555974407251066e-02,1.565617536915854535e-02,9.705034718197294019e-01,6.532758386025310227e-01
2.340796366052255439e-01,1.728348915950803644e-01,2.349465691799835360e-02,9.675131706091806283e-01,6.941022506729669361e-01
2.151912302419094480e-01,4.881662810823899495e-02,9.287260995231257088e-03,9.335912521036709988e-01,6.580266844274414995e-01
2.771646596670131468e-01,1.681349822636160896e-01,2.356316905103352996e-02,9.161683658488681825e-01,7.134739527141202853e-01
4.085507595763351874e-01,1.663044780265899095e-02,5.626820829197109672e-03,9.694958087940357405e-01,7.719119617059376770e-01
1.233598456768690982e-01,3.282559078181783441e-02,2.038406563066153324e-02,9.849023353079410237e-01,7.420744712654724351e-01
2.981990032103934984e-01,7.681593219647972481e-02,2.339336261423130559e-02,9.838231316934534787e-01,7.510684868444952311e-01
1.174224708922377153e-02,1.709570470468376735e-01,1.288104381973059070e-02,9.626504841866365680e-01,6.547260030664454611e-01
1.135646548027249292e-01,2.977248766022970797e-02,6.461343739905344927e-03,9.227407269734785311e-01,7.759289540383801365e-01
1.999357633105383059e-01,1.752122097190540739e-01,2.109335062987420170e-02,9.316209967302950812e-01,6.719285569074486819e-01
1.429676425840668494e-02,4.671657379594595233e-02,2.185729711383470331e-02,9.754627680939376155e-01,6.953976314048730956e-01
2.659801985775110955e-01,9.104917132031122018e-02,1.172514775976907057e-02,9.410853929706928245e-01,7.275190842400079960e-01
2.919952510043328231e-01,7.119414644780722168e-02,1.537186571371812124e-02,9.732497418468180062e-01,7.894990146519738072e-01
3.213479056655220156e-01,2.450711909629018845e-02,2.118938136020299262e-02,9.309449992593126222e-01,7.997223752560194132e-01
2.226104625776522683e-01,1.889176381643088987e-01,8.840859545002389963e-03,9.006318246536731964e-01,7.673991025432115309e-01
2.600922612758308494e-01,8.819747985969049464e-02,1.757951512782539999e-02,9.603490064656324821e-01,7.593971335591204186e-01
1.709119927984710241e-01,1.383759210098827186e-01,1.361261319031638328e-02,9.600916355105401090e-01,7.291523496068047505e-01
1.869755094531532977e-02,1.154782676561421917e-01,8.488315045085270336e-03,9.627554682779996265e-01,7.498441006998742830e-01
4.387934612726609312e-02,1.008414674535892813e-01,2.162880414501919257e-02,9.268185635768482200e-01,6.716636263142531371e-01
2.819932514824280978e-01,1.236989470878129549e-01,1.149361664399853496e-02,9.811070950311588934e-01,6.903794180862273810e-01
4.280932235222980053e-01,1.797701189342833794e-01,2.368852231310032697e-02,9.487466838830365123e-01,7.976964295245627667e-01
7.779589601054060638e-03,1.401631627631278187e-01,1.637867739639603873e-02,9.762387908984847540e-01,7.969422534718307860e-01
2.402033201385181949e-01,1.069635358115890167e-01,1.529019962769476854e-02,9.611093464376264661e-01,6.984458591994220367e-01
3.231827549866173044e-01,1.293920061725293003e-01,1.346611888438718069e-02,9.416070814802320887e-01,6.861572858857338808e-01
3.556864012179539736e-01,1.216724618212952913e-01,1.301341779712610752e-02,9.679626846640612126e-01,6.844277112226128112e-01
2.348929026245125951e-01,8.719112028977631101e-02,2.135932549674207995e-02,9.574977356012055463e-01,7.227296575256300093e-01
2.669439554989810892e-01,1.253280380159596252e-01,1.855001698972252172e-02,9.510711133397887762e-01,6.835649869686658553e-01
2.998950015227834220e-01,8.927039023266855611e-02,2.047380262246844759e-02,9.648560525919307462e-01,7.472744948826042233e-01
3.694965211184817466e-01,1.517652611965105702e-01,1.342168319222417083e-02,9.085938976366929598e-01,6.612229717030903009e-01
5.346221146000919994e-02,1.938135842209348370e-01,1.022874449405470829e-02,9.910261089355428821e-01,6.655515833628840028e-01
3.983321622019164177e-01,1.920132061419486391e-01,6.737304370563639185e-03,9.335082046082360252e-01,6.915401412403701098e-01
1.216146612362353427e-02,1.643264214985711291e-01,2.053311979968089340e-02,9.224692963587030059e-01,7.666164850067642700e-01
3.597296931608855997e-01,1.207500205148375472e-01,1.330552861035408374e-02,9.771796357676177935e-01,6.984934308563017780e-01
3.392164299411012246e-02,1.501170656260773784e-01,1.518447184193365967e-02,9.231221887092518896e-01,7.206225173425777619e-01
8.449550277851165803e-02,3.643161075625332701e-02,1.438686470394090824e-02,9.995769623201059551e-01,7.484933069013772755e-01
2.670588797505890968e-03,9.632467300547059574e-02,1.362275712738480332e-02,9.420492541563443289e-01,7.682809882959461545e-01
1.920151266749614560e-01,5.220364823328151049e-02,1.867799154135699538e-02,9.296624408663143324e-01,6.960663531836979168e-01
1.444401082617612908e-01,1.695501240760071901e-03,1.717468231517217322e-02,9.062065072626073192e-01,7.596454116746333973e-01
7.221095902793472909e-02,1.933807773597431279e-01,2.444107597288611156e-02,9.041804177363820250e-01,6.929101106526999176e-01
1.945176789848757914e-01,1.729058638085164412e-01,7.778078152984633543e-03,9.095140561140367952e-01,7.466699312549909262e-01
1.736171088808668717e-01,1.032260250755154402e-01,1.647038626465433669e-02,9.005032828812111756e-01,7.176320211192037668e-01
3.303265830277601345e-01,5.157630533568235975e-02,6.264803268046279829e-03,9.327089979405940312e-01,7.889941729025904404e-01
3.841529013040438922e-01,1.389020668296481187e-01,2.115836837416399871e-02,9.310454400100806049e-01,7.973140079331690888e-01
2.809513510080781096e-01,8.752541582543557630e-02,1.732622666502186409e-02,9.430091745438589079e-01,7.661184661535438423e-01
5.437205676367874718e-02,1.608665571511171954e-01,1.356757631985075832e-02,9.232922923241098090e-01,7.873196503465147433e-01
1.277226509305259272e-01,1.999041039260089359e-01,2.104471309287892292e-02,9.062741157944119719e-01,6.704756363036287192e-01
3.928135493410480628e-01,7.046743889048415199e-02,1.410005216983156381e-02,9.071162527952948418e-01,7.481695936321872686e-01
3.906709750038445117e-02,4.963620565213150426e-02,9.555721906268944965e-03,9.182146375305183517e-01,6.797551912358612558e-01
1.755411550986645530e-01,5.420911527015689207e-02,1.445001522220673920e-02,9.316589526869114568e-01,6.915452757458673272e-01
4.053344816511634807e-01,1.957590289045372037e-02,6.416635932746783851e-03,9.147992050215512094e-01,7.284234861823442042e-01
4.088352169904093669e-01,7.941519310353092886e-02,2.295722219278775039e-02,9.365117823614429460e-01,7.612980903565998991e-01
1.774061629539748497e-01,4.467585490664952724e-03,1.961916749468922347e-02,9.922220153362197870e-01,7.582241111293217539e-01
2.873132649943840877e-01,2.376471592285384765e-02,2.020631572430055603e-02,9.261603009529616459e-01,7.804189012935565106e-01
1.969438616938655462e-01,5.506745370726139760e-02,2.248986608036884771e-02,9.168399317012646543e-01,7.338912278189880789e-01
3.242345714181906202e-01,3.281269240598666537e-02,2.083145177630167308e-02,9.664776253002231865e-01,7.889513980084361666e-01
1.454839086729636105e-02,1.466996608006443381e-01,1.363705180506879708e-02,9.490881037960698929e-01,7.831832893530490391e-01
6.284341688726277630e-02,2.201535338271216544e-02,7.372728030508993169e-03,9.047254015809257366e-01,7.773586234220736246e-01
2.644912867202040552e-01,1.733328268998804156e-01,1.246729559961905556e-02,9.787807331166389346e-01,6.844280161706524090e-01
1.007649205880742777e-01,4.500178623847962689e-02,2.368169428759444792e-02,9.715342971853776488e-01,7.297171989780795176e-01
2.867364363864647325e-01,2.260953277734197367e-02,2.398180982462759514e-02,9.977298361740341015e-01,7.604354895565366146e-01
1.516746358808969963e-01,3.011222241820446944e-03,2.035741731047591152e-02,9.938306619562295996e-01,7.964153761766885609e-01
3.813709444368353907e-01,1.433257958601071302e-01,9.088611661427749289e-03,9.584248293625243775e-01,6.517470910605666079e-01
3.524622764052341983e-01,5.206673244176986126e-02,8.888997169283213359e-03,9.686021293580612257e-01,6.990671800917648282e-01
2.124274162295075596e-01,1.023902224224171875e-01,2.259543021761440881e-02,9.409506823986827362e-01,7.013525378878773253e-01
3.325719923636940023e-01,2.321159328775899630e-02,7.838318460222495898e-03,9.888467186529046327e-01,6.932801854672785424e-01
1.173181531948537804e-01,1.970738887240136017e-01,1.668274954664978466e-02,9.552808825199348153e-01,7.726136449644418480e-01
2.130374442522890710e-01,2.595156307492110445e-02,1.256503364558135549e-02,9.325551326335045355e-01,6.567607154965106053e-01
8.571980024934633402e-02,8.297325940173376491e-02,1.104022015922353009e-02,9.009491491909582539e-01,7.039152125012695382e-01
3.703201662955063478e-01,1.704782509645587363e-01,1.854764051353961080e-02,9.586449764976999743e-01,7.567526912414053175e-01
3.540960075078499747e-01,4.973250274760095818e-02,2.419138153303875688e-02,9.525433890514894975e-01,7.110109578660475105e-01
3.880222077474615450e-01,5.412738528388851000e-02,2.055267476480597197e-02,9.811877177863103094e-01,6.716095375538374546e-01
3.774376249452072729e-01,1.618914036622558505e-01,1.472325186203107816e-02,9.187004626306636279e-01,7.416278709138631742e-01
4.126667964235232744e-01,5.539459178121053373e-02,1.381423016404432699e-02,9.815401267847341238e-01,7.283915354590428937e-01
